CODE,DESCRIPTION,FAMILY,GROSS PRICE,EAN13,PACKAGING
10X3M207012,CIL RX POM 30/30 N,3881,210.53,8.01535E+12,1
10X3M20701200C5,10X3M20701200C5 : CIL RX POM 30/30 N | n chiavi 5,3881,265.51,0,
10X3M207066,CIL RX POM 30/30,3881,210.53,8.01535E+12,1
10X3M212012,CIL RX POM 40/30 N,3881,233.93,8.01535E+12,1
10X3M212066,CIL RX POM 40/30,3881,233.93,8.01535E+12,1
10X3M213012,CIL RX POM 35/35 N                                ,3881,233.93,0,1
10X3M217012,CIL RX POM 30/50 N,3881,257.32,8.01535E+12,1
10X3M21701200R3,CIL RX POM 30/50 CIFRATURA RISERVAT,3881,257.32,8.01535E+12,1
10X3M217066,CIL RX POM 30/50,3881,257.32,8.01535E+12,1
10X3M218012,CIL RX POM 40/40 N                                ,3881,257.32,0,1
10X3M219012,CIL RX POM 35/45 N                                ,3881,257.32,0,1
10X3M220012,CIL RX POM 30/60 N,3881,280.72,8.01535E+12,1
10X3M22001200R3,CIL RX POM 30/60 CIFRATURA RISERVAT,3881,280.72,8.01535E+12,1
10X3M220066,CIL RX POM 30/60,3881,280.72,8.01535E+12,1
10X3M221012,CIL RX POM 40/50 N,3881,280.72,8.01535E+12,1
10X3M22101200R3,CIL RX POM 40/50 CIFRATURA RISERVAT,3881,280.72,8.01535E+12,1
10X3M223012,CIL RX POM 50/50 N,3881,304.11,8.01535E+12,1
10X3M22301200R3,CIL RX POM 50/50 CIFRATURA RISERVAT,3881,304.11,8.01535E+12,1
10X3M223066,CIL RX POM 50/50,3881,304.11,8.01535E+12,1
10X3M225012,CIL RX POM 40/60 N,3881,304.11,8.01535E+12,1
10X3M225066,CIL RX POM 40/60,3881,304.11,8.01535E+12,1
10X3M226012,CIL RX POM 30/35 N,3881,222.23,8.01535E+12,1
10X3M226066,CIL RX POM 30/35,3881,222.23,8.01535E+12,1
10X3M227012,CIL RX POM 30/45 N,3881,245.63,8.01535E+12,1
10X3M227066,CIL RX POM 30/45,3881,245.63,8.01535E+12,1
10X3M228012,CIL RX POM 35/40 N                                ,3881,245.63,0,1
10X3M229012,CIL RX POM 45/45 N                                ,3881,280.72,0,1
10X3M230012,CIL RX POM 40/45 N,3881,269.03,8.01535E+12,1
10X3M230066,CIL RX POM 40/45,3881,269.03,8.01535E+12,1
10X3M239012,CIL RX POM 45/50 N,3881,292.42,8.01535E+12,1
10X3M239066,CIL RX POM 45/50,3881,292.42,8.01535E+12,1
10X3M281012,CIL RX POM 35/30 N                                ,3881,222.23,0,1
10X3M282012,CIL RX POM 30/40 N                                ,3881,233.93,0,1
10X3M283012,CIL RX POM 40/35 N                                ,3881,245.63,0,1
10X3M287012,CIL RX POM 60/30 N,3881,280.72,8.01535E+12,1
10X3M291012,CIL RX POM 45/30 N,3881,245.63,8.01535E+12,1
10X3M400012,MODULO SINGOLO RX,3885,155.95,8.01535E+12,1
10X3M40001200C5,10X3M40001200C5 : 1/2 RX 30/30 N | n chiavi 5,3885,210.93,0,1
10X3M40001200R3,MODULO SINGOLO RX CIFRATURA RISERVATA,3885,155.95,8.01535E+12,1
10X3M100012SM,COPPIA MODULI RX SMONTABILE,3885,206.08,8.01535E+12,1
10X3M400012SMC5,MODULO SINGOLO RX SMONTABILE C5,3885,210.92,8.01535E+12,1
10X3M400012SMR3,MODULO SINGOLO RX SMONTABILE CIFRATURA RISERVATA,3885,155.95,8.01535E+12,1
10X3M400066,MODULO SINGOLO RX,3885,155.95,8.01535E+12,1
10X3M40006600C5,10X3M40006600C5 : 1/2 RX 30/30 L | n chiavi 5,3885,210.93,0,1
10X3M400066SM,MODULO SINGOLO RX SMONTABILE,3885,155.95,8.01535E+12,1
10X3M400066SMC5,MODULO SINGOLO RX SMONTABILE C5,3885,210.92,8.01535E+12,1
10X3M402012,CIL RX MEZZO 30/10 N,3881,175.45,8.01535E+12,1
10X3M40201200R3,CIL RX 30/10 CIFRATURA RISERVATA,3881,175.45,8.01535E+12,1
10X3M402066,CIL RX MEZZO 30/10,3881,175.45,8.01535E+12,1
10X3M403012,CIL RX MEZZO 40/10 N,3881,198.84,8.01535E+12,1
10X3M40301200R3,CIL RX 40/10 CIFRATURA RISERVATA,3881,198.84,8.01535E+12,1
10X3M403066,CIL RX MEZZO 40/10,3881,198.84,8.01535E+12,1
10X3M404012,CIL RX MEZZO 50/10 N,3881,222.23,8.01535E+12,1
10X3M404066,CIL RX MEZZO 50/10,3881,222.23,8.01535E+12,1
10X3M405012,CIL RX MEZZO 60/10 N                              ,3881,245.63,0,1
10X3M406012,CIL RX MEZZO 70/10 N                              ,3881,269.03,0,1
10X3M407012,CIL RX MEZZO 35/10 N,3881,187.14,8.01535E+12,1
10X3M40701200R3,CIL RX 35/10 CIFRATURA RISERVATA,3881,187.14,8.01535E+12,1
10X3M408012,CIL RX MEZZO 45/10 N                              ,3881,210.53,0,1
10X3M420012,CIL RX MEZZO 80/10 N                              ,3881,292.42,0,1
10X3M421012,CIL RX MEZZO 65/10 N                              ,3881,257.32,0,1
10X3M435012,CIL RX MEZZO 55/10 N                              ,3881,233.93,0,1
10X3M707012,CIL RX RAS 30/30 N,3881,216.38,8.01535E+12,1
10X3M70701200C5,CIL RX RAS 30/30 N,3881,271.35,8.01535E+12,1
10X3M70701200R3,CIL RX 30/30 CIFRATURA RISERVATA,3881,216.38,8.01535E+12,1
10X3M70701200R5,CIL RX 30/30 CIFRATURA RISERVATA,3881,271.35,8.01535E+12,1
10X3M712012,CIL RX RAS 40/30 N,3881,239.77,8.01535E+12,1
10X3M71201200C5,CIL RX RAS 40/30 N,3881,294.74,8.01535E+12,1
10X3M71201200R3,CIL RX 40/30 CIFRATURA RISERVATA,3881,239.77,8.01535E+12,1
10X3M71201200R5,CIL RX 40/30 CIFRATURA RISERVATA,3881,294.74,8.01535E+12,1
10X3M756012,CIL RX RAS 75/30 N,3881,321.65,8.01535E+12,1
10X3M781012,CIL RX RAS 35/30 N,3881,228.08,8.01535E+12,1
10X3M78101200C5,CIL RX RAS 35/30 N,3881,283.05,8.01535E+12,1
10X3M78101200R3,CIL RX 35/30 CIFRATURA RISERVATA,3881,228.08,8.01535E+12,1
10X3M787012,CIL RX RAS 60/30 N,3881,286.56,8.01535E+12,1
10X3M78701200R3,CIL RX 60/30 CIFRATURA RISERVATA,3881,286.56,8.01535E+12,1
10X3M788012,CIL RX RAS 70/30 N,3881,309.95,8.01535E+12,1
10X3M78801200R3,CIL RX 70/30 CIFRATURA RISERVATA,3881,309.95,8.01535E+12,1
10X3M790012,CIL RX RAS 50/30 N,3881,263.17,8.01535E+12,1
10X3M79001200R3,CIL RX 50/30 CIFRATURA RISERVATA,3881,263.17,8.01535E+12,1
10X3M79001200R5,CIL RX 50/30 CIFRATURA RISERVATA,3881,318.15,8.01535E+12,1
10X3M791012,CIL RX RAS 45/30 N,3881,251.47,8.01535E+12,1
10X3M79101200R3,CIL RX 45/30 CIFRATURA RISERVATA,3881,251.47,8.01535E+12,1
10X3M792012,CIL RX RAS 55/30 N,3881,274.87,8.01535E+12,1
10X3M79201200R3,CIL RX 55/30 CIFRATURA RISERVATA,3881,274.87,8.01535E+12,1
10X3M793012,CIL RX RAS 80/30 N,3881,333.35,8.01535E+12,1
10X3M79301200R3,CIL RX 80/30 CIFRATURA RISERVATA,3881,333.35,8.01535E+12,1
10X3M7A3012,CIL RX RAS 65/30 N,3881,298.26,8.01535E+12,1
10X3M7A301200R3,CIL RX 65/30 CIFRATURA RISERVATA,3881,298.26,8.01535E+12,1
10X3M7C6012,CIL RX RAS 90/30 N,3881,356.74,8.01535E+12,1
10X3M7C601200R3,CIL RX 90/30 CIFRATURA RISERVATA,3881,356.74,8.01535E+12,1
10X3M7C7012,CIL RX RAS 100/30 N,3881,380.13,8.01535E+12,1
10X3M7C701200R3,CIL RX 100/30 CIFRATURA RISERVATA,3881,380.13,8.01535E+12,1
10X41000012,CIL. FILETTATO RX,3882,210.53,8.01535E+12,1
10X41501012,CIL. FILETTATO RX MICROSWICH,3882,280.72,8.01535E+12,1
10X51000012,CIL.C500 RX,3882,210.53,8.01535E+12,1
10X5100001200R3,CIL.C500 RX CIFRATURA RISERVATA,3882,210.53,8.01535E+12,1
10X610000,CLL RX X LUCCH.CORAZZATI,3882,192.99,8.01535E+12,1
10X6100000000R3,CLL RX X CORAZZATI CIFR.RISERV.,3882,192.99,8.01535E+12,1
111610501,ELETTROSERR.APPLICARE,1018,89.35,8.01535E+12,5
111610501N7,ELETTROSERR.APPLICARE,1018,71.48,8.01535E+12,5
111610502N7,ELETTROSERR.APPLICARE,1018,71.48,8.01535E+12,5
111610601,ELETTROSERR.APPLICARE,1018,89.35,8.01535E+12,5
111610601N7,ELETTROSERR.APPLICARE,1018,71.48,8.01535E+12,5
111610602N7,ELETTROSERR.APPLICARE,1018,71.48,8.01535E+12,5
111610603,ELETTROSERR.APPLICARE,1018,103.09,8.01535E+12,5
1116106030000C5,ELETTROSERR.APPLICARE,1018,110.78,8.01535E+12,5
1116106040000C5,ELETTROSERR.APPLICARE,1018,103.09,8.01535E+12,5
111610701N7,ELETTROSERR.APPLICARE,1018,71.48,8.01535E+12,5
111610702,ELETTROSERR.APPLICARE,1018,89.35,8.01535E+12,5
111610702N7,ELETTROSERR.APPLICARE,1018,71.48,8.01535E+12,5
111610801,ELETTROSERR.APPLICARE,1018,89.35,8.01535E+12,5
111610801N7,ELETTROSERR.APPLICARE,1018,71.48,8.01535E+12,5
111610802,ELETTROSERR.APPLICARE,1018,89.35,8.01535E+12,5
111610802N7,ELETTROSERR.APPLICARE,1018,71.48,8.01535E+12,5
111611501,ELETTROSERR.APPLICARE,1018,91.07,8.01535E+12,5
111611501N7,ELETTROSERR.APPLICARE,1018,72.85,8.01535E+12,5
111611502,ELETTROSERR.APPLICARE,1018,91.07,8.01535E+12,5
111611502N7,ELETTROSERR.APPLICARE,1018,72.85,8.01535E+12,5
111611601,ELETTROSERR.APPLICARE,1018,91.07,8.01535E+12,5
111611601N7,ELETTROSERR.APPLICARE,1018,72.85,8.01535E+12,5
111611602N7,ELETTROSERR.APPLICARE,1018,72.85,8.01535E+12,5
111611701N7,ELETTROSERR.APPLICARE,1018,72.85,8.01535E+12,5
111611702,ELETTROSERR.APPLICARE,1018,91.07,8.01535E+12,5
111611702N7,ELETTROSERR.APPLICARE,1018,72.85,8.01535E+12,5
111611801N7,ELETTROSERR.APPLICARE,1018,72.85,8.01535E+12,5
111611802N7,ELETTROSERR.APPLICARE,1018,72.85,8.01535E+12,5
111630501,ELETTROSERR.APPLICARE,1018,98.21,8.01535E+12,5
111630501N7,ELETTROSERR.APPLICARE,1018,78.57,8.01535E+12,5
111630502N7,ELETTROSERR.APPLICARE,1018,78.57,8.01535E+12,5
111630503,ELETTROSERR.APPLICARE,1018,113.49,8.01535E+12,1
111630503N7,ELETTROSERR.APPLICARE,1018,90.79,8.01535E+12,5
111630504,ELETTROSERR.APPLICARE,1018,113.49,8.01535E+12,1
111630504N7,ELETTROSERR.APPLICARE,1018,90.79,8.01535E+12,5
111630601N7,ELETTROSERR.APPLICARE,1018,78.57,8.01535E+12,5
111630602,ELETTROSERR.APPLICARE,1018,98.21,8.01535E+12,5
111630602N7,ELETTROSERR.APPLICARE,1018,78.57,8.01535E+12,5
111630603,ELETTROSERR.APPLICARE,1018,113.49,8.01535E+12,5
111630603N7,ELETTROSERR.APPLICARE,1018,90.79,8.01535E+12,5
111630604,ELETTROSERR.APPLICARE,1018,113.49,8.01535E+12,5
1116306040000C5,ELETTROSERR.APPLICARE,1018,121.19,8.01535E+12,5
111630604N7,ELETTROSERR.APPLICARE,1018,90.79,8.01535E+12,5
111630701N7,ELETTROSERR.APPLICARE,1018,78.57,8.01535E+12,5
111630702,ELETTROSERR.APPLICARE,1018,98.21,8.01535E+12,5
111630702N7,ELETTROSERR.APPLICARE,1018,78.57,8.01535E+12,5
111630703N7,ELETTROSERR.APPLICARE,1018,90.79,8.01535E+12,5
111630704N7,ELETTROSERR.APPLICARE,1018,90.79,8.01535E+12,5
111630801N7,ELETTROSERR.APPLICARE,1018,78.57,8.01535E+12,5
111630802N7,ELETTROSERR.APPLICARE,1018,78.57,8.01535E+12,5
111630803N7,ELETTROSERR.APPLICARE,1018,90.79,8.01535E+12,5
111630804N7,ELETTROSERR.APPLICARE,1018,90.79,8.01535E+12,5
111631501,ELETTROSERR.APPLICARE,1018,100.07,8.01535E+12,1
111631501N7,ELETTROSERR.APPLICARE,1018,80.05,8.01535E+12,5
111631502N7,ELETTROSERR.APPLICARE,1018,80.05,8.01535E+12,5
111631601,ELETTROSERR.APPLICARE,1018,100.07,8.01535E+12,5
111631601N7,ELETTROSERR.APPLICARE,1018,80.05,8.01535E+12,5
111631602N7,ELETTROSERR.APPLICARE,1018,80.05,8.01535E+12,5
111631701N7,ELETTROSERR.APPLICARE,1018,80.05,8.01535E+12,5
111631702N7,ELETTROSERR.APPLICARE,1018,80.05,8.01535E+12,5
111670501N7,ELETTROSERR.APPLICARE,1019,122.46,8.01535E+12,5
111670502,ELETTROSERR.APPLICARE,1019,153.07,8.01535E+12,5
111670502N7,ELETTROSERR.APPLICARE,1019,122.46,8.01535E+12,5
111670601,ELETTROSERR.APPLICARE,1019,153.07,8.01535E+12,5
111670601N7,ELETTROSERR.APPLICARE,1019,122.46,8.01535E+12,5
111670602,ELETTROSERR.APPLICARE,1019,153.07,8.01535E+12,5
111670602N7,ELETTROSERR.APPLICARE,1019,122.46,8.01535E+12,5
111670701N7,ELETTROSERR.APPLICARE,1019,122.46,8.01535E+12,5
111670702N7,ELETTROSERR.APPLICARE,1019,122.46,8.01535E+12,5
111670801,ELETTROSERR.APPLICARE,1019,153.07,8.01535E+12,5
111670802,ELETTROSERR.APPLICARE,1019,153.07,8.01535E+12,5
111671701N7,ELETTROSERR.APPLICARE,1019,124.19,8.01535E+12,5
111671702,ELETTROSERR.APPLICARE,1019,155.24,8.01535E+12,5
111671702N7,ELETTROSERR.APPLICARE,1019,124.19,8.01535E+12,5
111671801,ELETTROSERR.APPLICARE,1019,155.24,8.01535E+12,5
111721501,ELETTROSERR.APPLICARE,1015,95.47,8.01535E+12,5
111721501N7,ELETTROSERR.APPLICARE VERNICIATA,1015,76.37,8.01535E+12,5
111721502,ELETTROSERR.APPLICARE,1015,95.47,8.01535E+12,5
111721502N7,ELETTROSERR.APPLICARE VERNCIATA,1015,76.37,8.01535E+12,5
111721601,ELETTROSERR.APPLICARE,1015,95.47,8.01535E+12,5
111721601N7,ELETTROSERR.APPLICARE VERNICIATA,1015,76.37,8.01535E+12,5
111721602,ELETTROSERR.APPLICARE,1015,95.47,8.01535E+12,5
111721602N7,ELETTROSERR.APPLICARE VERNICIATA,1015,76.37,8.01535E+12,5
111721701,ELETTROSERR.APPLICARE,1015,95.47,8.01535E+12,5
111721701N7,ELETTROSERR.APPLICARE VERNICIATA,1015,76.37,8.01535E+12,5
111721702,ELETTROSERR.APPLICARE,1015,95.47,8.01535E+12,5
111721702N7,ELETTROSERR.APPLICARE VERNICIATA,1015,76.37,8.01535E+12,5
111721801,ELETTROSERR.APPLICARE,1015,95.47,8.01535E+12,5
111721801N7,ELETTROSERR.APPLICARE VERNICIATA,1015,76.37,8.01535E+12,5
111721802,ELETTROSERR.APPLICARE,1015,95.47,8.01535E+12,5
111721802N7,ELETTROSERR.APPLICARE VERNICIATA,1015,76.37,8.01535E+12,5
111731501,ELETTROSERR.APPLICARE,1015,97.54,8.01535E+12,5
111731501N7,ELETTROSERR.APPLICARE VERNICIATA,1015,78.03,8.01535E+12,5
111731502,ELETTROSERR.APPLICARE,1015,97.54,8.01535E+12,5
111731502N7,ELETTROSERR.APPLICARE VERNICIATA,1015,78.03,8.01535E+12,5
111731601,ELETTROSERR.APPLICARE,1015,97.54,8.01535E+12,5
111731601N7,ELETTROSERR.APPLICARE VERNICIATA,1015,78.03,8.01535E+12,5
111731602N7,ELETTROSERR.APPLICARE VERNICIATA,1015,78.03,8.01535E+12,5
111731701,ELETTROSERR.APPLICARE,1015,97.54,8.01535E+12,5
111731701N7,ELETTROSERR.APPLICARE VERNICIATA,1015,78.03,8.01535E+12,5
111731702,ELETTROSERR.APPLICARE,1015,97.54,8.01535E+12,5
111731702N7,ELETTROSERR.APPLICARE VERNICIATA,1015,78.03,8.01535E+12,5
111731801N7,ELETTROSERR.APPLICARE VERNICIATA,1015,78.03,8.01535E+12,5
111731802,ELETTROSERR.APPLICARE,1015,97.54,8.01535E+12,5
111731802N7,ELETTROSERR.APPLICARE VERNICIATA,1015,78.03,8.01535E+12,5
111761501N7,ELETTROSERR.APPLICARE VERNICIATA,1016,111.37,8.01535E+12,5
111761502N7,ELETTROSERR.APPLICARE VERNICIATA,1016,111.37,8.01535E+12,5
111761601,ELETTROSERR.APPLICARE,1016,139.23,8.01535E+12,5
111761601N7,ELETTROSERR.APPLICARE VERNICIATA,1016,111.37,8.01535E+12,5
111761602N7,ELETTROSERR.APPLICARE VERNICIATA,1016,111.37,8.01535E+12,5
111761701,ELETTROSERR.APPLICARE,1016,139.23,8.01535E+12,5
111761701N7,ELETTROSERR.APPLICARE VERNICIATA,1016,111.37,8.01535E+12,5
111761702N7,ELETTROSERR.APPLICARE VERNICIATA,1016,111.37,8.01535E+12,5
111771501,ELETTROSERR.APPLICARE,1016,141.88,8.01535E+12,5
111771501N7,ELETTROSERR.APPLICARE VERNICIATA,1016,113.52,8.01535E+12,5
111771502N7,ELETTROSERR.APPLICARE VERNICIATA,1016,113.52,8.01535E+12,5
111771601N7,ELETTROSERR.APPLICARE VERNICIATA,1016,113.52,8.01535E+12,5
111771602N7,ELETTROSERR.APPLICARE VERNICIATA,1016,113.52,8.01535E+12,5
111771701,ELETTROSERR.APPLICARE,1016,141.88,8.01535E+12,5
111771701N7,ELETTROSERR.APPLICARE VERNICIATA,1016,113.52,8.01535E+12,5
111771702N7,ELETTROSERR.APPLICARE VERNICIATA,1016,113.52,8.01535E+12,5
111823801N7,ELETTROSERR.VERTICALE APP.VERNICIATA,1015,82.31,8.01535E+12,1
111823802,ELETTROSERR.VERTICALE APP,1015,102.89,8.01535E+12,5
111823802N7,ELETTROSERR.VERTICALE APP.VERNICIATA,1015,82.31,8.01535E+12,1
111921501,ELETTROSERR.APPLICARE,1015,87.58,8.01535E+12,5
111921503N7,ELETTROSERR.APPLICARE VERNICIATA,1015,81.22,8.01535E+12,5
111921504N7,ELETTROSERR.APPLICARE VERNICIATA,1015,81.22,8.01535E+12,5
111921603N7,ELETTROSERR.APPLICARE VERNICIATA,1015,81.22,8.01535E+12,5
111921604N7,ELETTROSERR.APPLICARE VERNICIATA,1015,81.22,8.01535E+12,5
111921703N7,ELETTROSERR.APPLICARE VERNICIATA,1015,81.22,8.01535E+12,5
111921704N7,ELETTROSERR.APPLICARE VERNICIATA,1015,81.22,8.01535E+12,5
111921803N7,ELETTROSERR.APPLICARE VERNICIATA,1015,81.22,8.01535E+12,5
111921804N7,ELETTROSERR.APPLICARE VERNICIATA,1015,81.22,8.01535E+12,5
111931503N7,ELETTROSERR.APPLICARE VERNICIATA,1015,88.48,8.01535E+12,5
111931504N7,ELETTROSERR.APPLICARE VERNICIATA,1015,88.48,8.01535E+12,5
111931603N7,ELETTROSERR.APPLICARE VERNICIATA,1015,88.48,8.01535E+12,5
111931604N7,ELETTROSERR.APPLICARE VERNICIATA,1015,88.48,8.01535E+12,5
111931703N7,ELETTROSERR.APPLICARE VERNICIATA,1015,88.48,8.01535E+12,5
111931704N7,ELETTROSERR.APPLICARE VERNICIATA,1015,88.48,8.01535E+12,5
111931803N7,ELETTROSERR.APPLICARE VERNICIATA,1015,88.48,8.01535E+12,5
111931804N7,ELETTROSERR.APPLICARE VERNICIATA,1015,88.48,8.01535E+12,5
112010400,ELETTROSERR. INFILARE,2021,164.32,8.01535E+12,12
11201040012,ELETTROSERR.INF.NICHEL.,2021,175.49,8.01535E+12,1
112010500,ELETTROSERR. INFILARE,2021,164.32,8.01535E+12,12
11201050012,ELETTROSERR.INF.NICHEL.,2021,175.49,8.01535E+12,1
112010600,ELETTROSERR. INFILARE,2021,164.32,8.01535E+12,12
11201060012,ELETTROSERR.INF.NICHEL.,2021,175.49,8.01535E+12,1
112010700,ELETTROSERR. INFILARE,2021,164.32,8.01535E+12,12
10X3M400012SM,MODULO SINGOLO RX SMONTABILE,3885,155.95,8.01535E+12,1
112011400,ELETTROSERR. INFILARE,2021,164.32,8.01535E+12,12
11201140012,ELETTROSERR.INF.NICHEL.,2021,175.49,8.01535E+12,1
112011500,ELETTROSERR. INFILARE,2021,164.32,8.01535E+12,12
11201150012,ELETTROSERR.INF.NICHEL.,2021,175.49,8.01535E+12,1
112011600,ELETTROSERR. INFILARE,2021,164.32,8.01535E+12,12
11201160012,ELETTROSERR.INF.NICHEL.,2021,175.49,8.01535E+12,1
112011700,ELETTROSERR. INFILARE,2021,164.32,8.01535E+12,12
11201170012,ELETTROSERR.INF.NICHEL.,2021,175.49,8.01535E+12,1
112015400,ELETTROSERR.INFILARE,2021,167.99,8.01535E+12,12
11201540012,ELETTROSERR.INFILARE,2021,179.19,8.01535E+12,1
112015500,ELETTROSERR.INFILARE,2021,167.99,8.01535E+12,12
11201550012,ELETTROSERR.INFILARE,2021,179.19,8.01535E+12,1
112015600,ELETTROSERR.INFILARE,2021,167.99,8.01535E+12,12
11201560012,ELETTROSERR.INFILARE,2021,179.19,8.01535E+12,1
112015700,ELETTROSERR.INFILARE,2021,167.99,8.01535E+12,12
112016400,ELETTROSERR.INFILARE,2021,167.99,8.01535E+12,12
11201640012,ELETTROSERR.INFILARE -NK-,2021,179.19,8.01535E+12,1
112016500,ELETTROSERR.INFILARE,2021,167.99,8.01535E+12,12
11201650012,ELETTROSERR.INFILARE,2021,179.19,8.01535E+12,1
112016600,ELETTROSERR.INFILARE,2021,167.99,8.01535E+12,12
11201660012,ELETTROSERR.INFILARE,2021,179.19,8.01535E+12,1
112016700,ELETTROSERR.INFILARE,2021,167.99,8.01535E+12,12
11201670012,ELETTROSERR.INFILARE NICHELATA (FIN.12),2021,179.19,8.01535E+12,1
113010101,ELETTROSERR.APPLICARE,1012,1526.7,8.01535E+12,1
113010102,ELETTROSERR.APPLICARE,1012,1526.7,8.01535E+12,1
113010111,ELETTROSERR.APPLICARE,1012,1654.63,8.01535E+12,1
113010112,ELETTROSERR.APPLICARE,1012,1654.63,8.01535E+12,1
113010121,ELETTROSERR.APPLICARE,1012,1654.63,8.01535E+12,1
113010122,ELETTROSERR.APPLICARE,1012,1654.63,8.01535E+12,1
113010601,ELETTROSERR.APPLICARE,1012,1526.7,8.01535E+12,1
113010602,ELETTROSERR.APPLICARE,1012,1526.7,8.01535E+12,1
113010701,ELETTROSERR.APPLICARE,1012,1526.7,8.01535E+12,1
113010702,ELETTROSERR.APPLICARE,1012,1526.7,8.01535E+12,1
113010801,ELETTROSERR.APPLICARE,1012,1526.7,8.01535E+12,1
113010802,ELETTROSERR.APPLICARE,1012,1526.7,8.01535E+12,1
113010901,ELETTROSERR.APPLICARE,1012,1526.7,8.01535E+12,1
113010902,ELETTROSERR.APPLICARE,1012,1526.7,8.01535E+12,1
113100650,SERR.SCROC.TAGLIAFUOCO FUNZIONE ELETTRICA,2146,214.31,8.01535E+12,1
11310065000LM,SERR.SCROC.TAGLIAFUOCO FUNZIONE ELETTRICA (DIERRE),2146,220.64,8.01535E+12,1
11310065020,SERR.SCROC.TAGLIAFUOCO FUNZIONE ELETTRICA SS,2146,221.64,8.01535E+12,1
113105650,SERR.MITO SENSOR FAIL SEC STD,2146,230.59,8.01535E+12,1
113110650,SERR.SCROC.ANTIP.TAGLIAF. FUNZIONE ELETTRICA,2146,214.31,8.01535E+12,1
11311065000LM,SERR.SCROC.ANTIP.TAGLIAF. FUNZ. ELET.(DIERRE),2146,220.64,8.01535E+12,1
11311065020,SERR.SCROC.ANTIP.TAGLIAF. FUNZIONE ELETTRICA SS,2146,221.64,8.01535E+12,1
11311065020LM,SERR.SCROC.ANTIP.TAGLIAF. FUNZ. ELET.(DIERRE),2146,227.73,8.01535E+12,1
113115650,SERR.MITO SENSOR FAIL SEC ANTIP,2146,230.59,8.01535E+12,1
113160651,SERR.SCROC.TAGLIAFUOCO FUNZIONE ELETTRICA,2146,195.24,8.01535E+12,1
11316065100LM,SERR.SCROC.TAGLIAFUOCO FUNZIONE ELETTRICA (DIERRE),2146,223.98,8.01535E+12,1
11316065120,SERR.SCROC.TAGLIAFUOCO FUNZIONE ELETTRICA INOX,2146,202.87,8.01535E+12,1
113160652,SERR.SCROC.TAGLIAFUOCO FUNZIONE ELETTRICA,2146,195.24,8.01535E+12,1
11316065200LM,SERR.SCROC.TAGLIAFUOCO FUNZIONE ELETTRICA (DIERRE),2146,223.98,8.01535E+12,1
11316065220,SERR.SCROC.TAGLIAFUOCO FUNZIONE ELETTRICA INOX,2146,202.87,8.01535E+12,1
113200650,SERR.SCROC.TAGLIAFUOCO ELETTRICA FAIL SAFE,2146,229.23,8.01535E+12,1
11320065000LM,SERR.SCROC.TAGLIAFUOCO ELETTRICA FAIL SAFE DIERRE,2146,235.55,8.01535E+12,1
11320065020,SERR.SCROC.TAGLIAFUOCO ELETTRICA FAIL SAFE SS,2146,236.5,8.01535E+12,1
113205650,SERR.MITO SENSOR FAIL SAFE STD,2146,247.88,8.01535E+12,1
113210650,SERR.SCROC.ANTIP.TAGLIAF.ELETTRICA FAIL SAFE,2146,229.23,8.01535E+12,1
11321065000LM,SERR.SCROC.ANTIP.TAGLIAF.ELETTRICA FAIL SAFE DR,2146,235.55,8.01535E+12,1
11321065020,SERR.SCROC.ANTIP.TAGLIAF.ELETTRICA FAIL SAFE SS,2146,236.5,8.01535E+12,1
113215650,SERR.MITO SENSOR FAIL SAFE ANTIP.,2146,247.88,8.01535E+12,1
113260651,SERR.SCROC.TAGLIAFUOCO ELETTRICA FAIL SAFE,2146,195.24,8.01535E+12,1
11326065100LM,SERR.SCROC.TAGLIAFUOCO ELETTRICA FAIL SAFE DIERRE,2146,201.55,8.01535E+12,1
113260652,SERR.SCROC.TAGLIAFUOCO ELETTRICA FAIL SAFE,2146,195.24,8.01535E+12,1
11326065200LM,SERR.SCROC.TAGLIAFUOCO ELETTRICA FAIL SAFE DIERRE,2146,201.55,8.01535E+12,1
114010601,ELETT. X FASCIA,1031,123.22,8.01535E+12,12
1.14011E+12,ELETT.X FASCIA SPORG.RID.,1031,135.93,8.01535E+12,12
114010602,ELETT. X FASCIA,1031,123.22,8.01535E+12,12
1.14011E+12,ELETT.X FASCIA SPORG.RID.,1031,135.93,8.01535E+12,12
114011601,ELETT. PER FASCIA,1031,123.22,8.01535E+12,12
114011602,ELETT.X FASCIA,1031,123.22,8.01535E+12,12
114012601,ELETT.X FASCIA,1031,132.03,8.01535E+12,12
114012602,ELETT.X FASCIA,1031,132.03,8.01535E+12,12
114017601,ELETT.X FASCIA,1031,138.67,8.01535E+12,12
114017602,ELETT.X FASCIA,1031,138.67,8.01535E+12,12
114020151,ELETTROSERR.INF.PROF.,1041,115,8.01535E+12,12
114020152,ELETTROSERR.INF.PROF.,1041,115,8.01535E+12,12
114020181,ELETTROSERR.INF.PROF.,1041,116.15,8.01535E+12,12
114020182,ELETTROSERR.INF.PROF.,1041,116.15,8.01535E+12,12
114021151,ELETTROSERR.INF.PROF.,1041,115,8.01535E+12,12
114021152,ELETTROSERR.INF.PROF.,1041,115,8.01535E+12,12
114021181,ELETTROSERR.INF.PROF.,1041,116.15,8.01535E+12,12
1.14021E+12,ELETTROSERR.INF.PROF.,1041,116.15,8.01535E+12,1
114021182,ELETTROSERR.INF.PROF.,1041,116.15,8.01535E+12,12
